scenario,scenario_label,T,w_cost,w_time,w_env,x_elevator_mt,x_rocket_mt,rocket_launches,cost_trillion_usd,physical_emission_billion_tco2,environment_damage_billion,direct_site_environment_billion,nonlinear_environment_billion,objective_value,d_cost_plus,d_time_plus,d_environment_plus,lambda_cost,lambda_emission,beta_pressure,a_e,a_r
balanced,Balanced,96,0.3,0.25,0.45,46.39657249999999,53.603427499999995,437579,61.644093818022114,0.6424943749980356,0.669599739296765,0.4051949218747675,0.0751068016219974,0.12219980447257375,0.0,21.0,0.069599739296765,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,97,0.3,0.25,0.45,46.87995750000001,53.120042500000004,433633,61.17251160326739,0.640339306859408,0.6668199485948288,0.4014162839529972,0.07413343804183159,0.12344829477945499,0.0,22.0,0.06681994859482887,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,98,0.3,0.25,0.45,47.363342500000016,52.6366575,429687,60.404813343455906,0.6367807816964992,0.662577056543335,0.39638310210576133,0.07295151703757355,0.12359945907416792,0.0,23.0,0.06257705654333501,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,99,0.3,0.25,0.45,47.84660500000001,52.153395,425742,59.644053700776645,0.6332522490745485,0.6583741645791618,0.39137820976973475,0.07178180640942695,0.12378062343437135,0.0,24.0,0.05837416457916178,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,100,0.3,0.25,0.45,48.329867500000006,51.6701325,421797,58.7769104370157,0.6292416874757287,0.6548105309989802,0.38614137334467513,0.07148329825430498,0.12444123158256852,0.0,25.0,0.054810530998980256,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,101,0.3,0.25,0.45,48.81312999999998,51.18687,417852,58.31403022631218,0.6271280192782602,0.6521600530596908,0.38242654943760174,0.0705759332220891,0.1257867064614348,0.0,26.0,0.05216005305969085,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,102,0.3,0.25,0.45,49.29639249999998,50.7036075,413907,57.566191852222104,0.6236555199926579,0.6480319855134097,0.3774715633467688,0.06943114076664093,0.12602398913505727,0.0,27.0,0.0480319855134097,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,103,0.3,0.25,0.45,49.77977749999997,50.22022249999999,409961,56.82512221472216,0.6202125532193346,0.6439354851890094,0.3725451155435052,0.06828887744550427,0.12628494722509043,0.0,28.0,0.04393548518900947,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,104,0.3,0.25,0.45,50.26303999999999,49.736959999999996,406016,56.371109292791274,0.6181419124007832,0.6413689930456802,0.36887925453350456,0.06741653531217559,0.12769341145092683,0.0,29.0,0.0413689930456802,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,105,0.3,0.25,0.45,50.5970975,49.402902499999996,403289,55.71103081395886,0.6150675125213061,0.6386641050169978,0.36499234540440995,0.06723560181258781,0.12899807876274835,0.0,30.0,0.038664105016997796,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,106,0.3,0.25,0.45,51.08036,48.91964,399344,54.983013173669306,0.6116817953805123,0.6346298807980671,0.3601220327454939,0.0660999792525733,0.1293057439318837,0.0,31.0,0.03462988079806717,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,107,0.3,0.25,0.45,51.56374499999999,48.436254999999996,395398,54.53458163900293,0.6096380223807729,0.632181806075767,0.3564979625395982,0.0653037639361689,0.13080302122349197,0.0,32.0,0.03218180607576704,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,108,0.3,0.25,0.45,52.04700749999999,47.95299250000001,391453,53.815560740630936,0.6062929130966013,0.6282028156011779,0.3516620474297424,0.06418897757143546,0.13115211170088342,0.0,33.0,0.028202815601177877,0.005,0.003,2.5e-11,0.9,0.98
balanced,Balanced,109,0.3,0.25,0.45,52.53026999999998,47.46973,387508,53.103159881030095,0.602977009716858,0.624261073628091,0.34685332969086247,0.06308424233722865,0.13152913855440163,0.0,34.0,0.024261073628091046,0.005,0.003,2.5e-11,0.9,0.98
