scenario,scenario_label,T,site,year,rocket_launches,pressure,site_sensitivity,site_sensitivity_norm
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,9,216,216.0,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,10,503,611.0,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,11,788,1093.5,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,12,1072,1618.75,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,13,1354,2163.375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,14,1636,2717.6875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,15,1916,3274.84375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,16,0,1637.421875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,17,0,818.7109375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,18,0,409.35546875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,19,0,204.677734375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,20,0,102.3388671875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,21,0,51.16943359375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,22,0,25.584716796875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,23,0,12.7923583984375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,24,0,6.39617919921875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,25,0,3.198089599609375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,26,0,1.5990447998046875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,27,0,0.7995223999023438,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,28,0,0.3997611999511719,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,29,188,188.1998805999756,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,30,449,543.0999402999878,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,31,710,981.5499701499939,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,32,968,1458.774985074997,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,33,1226,1955.3874925374985,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,34,1482,2459.6937462687492,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,35,1738,2967.8468731343746,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,36,1992,3475.9234365671873,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,37,2245,3982.9617182835937,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,38,2496,4487.480859141797,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,39,2747,4990.740429570898,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,40,2996,5491.370214785449,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,41,3245,5990.685107392725,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,42,3492,6487.342553696362,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,43,3738,6981.671276848181,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,44,3983,7473.835638424091,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,45,4227,7963.917819212045,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,46,4469,8450.958909606023,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,47,4711,8936.479454803011,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,48,4951,9419.239727401506,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,49,5190,9899.619863700753,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,50,5429,10378.809931850377,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,51,5666,10855.404965925189,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,52,5902,11329.702482962595,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,53,0,5664.851241481298,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,54,0,2832.425620740649,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,55,0,1416.2128103703244,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,56,0,708.1064051851622,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,57,0,354.0532025925811,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,58,143,320.02660129629055,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,59,438,598.0133006481453,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,60,699,998.0066503240727,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,61,942,1441.0033251620364,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,62,1176,1896.501662581018,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,63,1404,2352.2508312905093,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,64,1630,2806.1254156452546,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,65,1853,3256.062707822627,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,66,2075,3703.0313539113135,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,67,2295,4146.515676955657,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,68,2515,4588.257838477828,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,69,2733,5027.128919238914,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,70,2951,5464.564459619457,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,71,3167,5899.282229809729,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,72,3382,6331.6411149048645,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,73,3596,6761.820557452433,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,74,3810,7190.910278726216,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Alaska,75,4022,7617.455139363108,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,California,38,84,84.0,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,39,301,345.24,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,40,518,699.8263999999999,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,41,733,1101.5752373333332,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,42,947,1527.1629583288886,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,43,1161,1965.3058247198812,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,44,1373,2408.061067685804,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,45,1585,2853.245495647857,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,46,1795,3297.709294374538,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,47,2005,3741.793561703923,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,48,2213,4183.677942497399,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,49,2421,4624.403716381963,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,50,2628,5063.5192906278335,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,51,2833,5499.786826397325,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,52,3038,5934.554395235924,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,53,0,3125.53198149092,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,54,0,1646.1135102518842,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,55,0,866.9531153993256,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,56,0,456.5953074436448,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,57,0,240.47352858698625,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,58,0,126.64939172247941,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,59,0,66.70201297383915,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,60,0,35.129726832888615,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,61,0,18.501656131988003,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,62,0,9.744205562847014,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,63,0,5.131948263099427,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,64,0,2.7028260852323647,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,65,0,1.4234884048890453,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,66,0,0.7497038932415637,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,67,83,83.39484405044055,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,68,274,317.92128453323204,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,69,463,630.4385431875022,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,70,652,984.0309660787511,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,71,840,1358.2563088014756,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,72,1027,1742.3483226354438,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,73,1213,2130.636783254667,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,74,1398,2520.1353725141244,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,California,75,1583,2910.271296190772,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,38,84,84.0,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,39,301,345.24,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,40,518,699.8263999999999,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,41,733,1101.5752373333332,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,42,947,1527.1629583288886,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,43,1161,1965.3058247198812,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,44,1373,2408.061067685804,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,45,1585,2853.245495647857,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,46,1795,3297.709294374538,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,47,2005,3741.793561703923,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,48,2213,4183.677942497399,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,49,2421,4624.403716381963,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,50,2628,5063.5192906278335,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,51,2833,5499.786826397325,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,52,3038,5934.554395235924,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,53,0,3125.53198149092,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,54,0,1646.1135102518842,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,55,0,866.9531153993256,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,56,0,456.5953074436448,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,57,0,240.47352858698625,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,58,0,126.64939172247941,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,59,0,66.70201297383915,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,60,0,35.129726832888615,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,61,0,18.501656131988003,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,62,0,9.744205562847014,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,63,0,5.131948263099427,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,64,0,2.7028260852323647,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,65,0,1.4234884048890453,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,66,0,0.7497038932415637,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,67,83,83.39484405044055,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,68,274,317.92128453323204,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,69,463,630.4385431875022,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,70,652,984.0309660787511,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,71,840,1358.2563088014756,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,72,1027,1742.3483226354438,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,73,1213,2130.636783254667,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,74,1398,2520.1353725141244,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Florida,75,1583,2910.271296190772,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,38,84,84.0,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,39,301,345.24,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,40,518,699.8263999999999,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,41,733,1101.5752373333332,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,42,947,1527.1629583288886,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,43,1161,1965.3058247198812,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,44,1373,2408.061067685804,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,45,1585,2853.245495647857,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,46,1795,3297.709294374538,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,47,2005,3741.793561703923,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,48,2213,4183.677942497399,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,49,2421,4624.403716381963,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,50,2628,5063.5192906278335,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,51,2833,5499.786826397325,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,52,3038,5934.554395235924,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,53,0,3125.53198149092,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,54,0,1646.1135102518842,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,55,0,866.9531153993256,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,56,0,456.5953074436448,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,57,0,240.47352858698625,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,58,0,126.64939172247941,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,59,0,66.70201297383915,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,60,0,35.129726832888615,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,61,0,18.501656131988003,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,62,0,9.744205562847014,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,63,0,5.131948263099427,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,64,0,2.7028260852323647,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,65,0,1.4234884048890453,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,66,0,0.7497038932415637,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,67,83,83.39484405044055,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,68,274,317.92128453323204,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,69,463,630.4385431875022,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,70,652,984.0309660787511,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,71,840,1358.2563088014756,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,72,1027,1742.3483226354438,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,73,1213,2130.636783254667,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,74,1398,2520.1353725141244,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Virginia,75,1583,2910.271296190772,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,47,32,32.0,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,48,216,233.70666666666668,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,49,398,527.3176888888889,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,50,579,870.7824545185185,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,51,760,1241.8329581669136,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,52,940,1627.147570185692,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,53,0,900.354988836083,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,54,0,498.1964271559659,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,55,0,275.6686896929678,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,56,0,152.53667496344218,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,57,0,84.40362681310468,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,58,0,46.70334016991792,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,59,0,25.84251489402125,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,60,0,14.299524908025091,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,61,0,7.912403782440551,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,62,0,4.378196759617105,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,63,0,2.4226022069881314,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,64,0,1.3405065545334327,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,65,0,0.7417469601751661,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,66,0,0.4104333179635919,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,67,0,0.2271064359398542,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,68,0,0.12566556122005265,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,69,0,0.0695349438750958,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,70,0,0.03847600227755301,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,71,0,0.021290054593579334,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,72,0,0.011780496875113898,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,73,0,0.00651854160422969,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,74,0,0.0036069263543404284,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,Kazakhstan,75,0,0.001995832582735037,4.5,1.125
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,9,216,216.0,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,10,503,611.0,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,11,788,1093.5,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,12,1072,1618.75,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,13,1354,2163.375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,14,1636,2717.6875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,15,1915,3273.84375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,16,0,1636.921875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,17,0,818.4609375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,18,0,409.23046875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,19,0,204.615234375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,20,0,102.3076171875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,21,0,51.15380859375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,22,0,25.576904296875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,23,0,12.7884521484375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,24,0,6.39422607421875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,25,0,3.197113037109375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,26,0,1.5985565185546875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,27,0,0.7992782592773438,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,28,0,0.3996391296386719,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,29,188,188.19981956481934,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,30,449,543.0999097824097,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,31,710,981.5499548912048,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,32,968,1458.7749774456024,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,33,1226,1955.3874887228012,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,34,1482,2459.6937443614006,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,35,1738,2967.8468721807003,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,36,1992,3475.92343609035,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,37,2245,3982.961718045175,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,38,2496,4487.4808590225875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,39,2747,4990.740429511294,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,40,2996,5491.370214755647,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,41,3245,5990.685107377823,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,42,3492,6487.342553688912,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,43,3738,6981.671276844456,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,44,3983,7473.835638422228,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,45,4227,7963.917819211114,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,46,4469,8450.958909605557,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,47,4711,8936.479454802778,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,48,4951,9419.23972740139,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,49,5190,9899.619863700695,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,50,5429,10378.809931850348,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,51,5666,10855.404965925174,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,52,5902,11329.702482962588,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,53,0,5664.851241481294,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,54,0,2832.425620740647,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,55,0,1416.2128103703235,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,56,0,708.1064051851617,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,57,0,354.0532025925809,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,58,143,320.02660129629044,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,59,438,598.0133006481452,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,60,699,998.0066503240726,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,61,942,1441.0033251620362,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,62,1176,1896.501662581018,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,63,1404,2352.2508312905093,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,64,1630,2806.1254156452546,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,65,1853,3256.062707822627,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,66,2075,3703.0313539113135,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,67,2295,4146.515676955657,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,68,2515,4588.257838477828,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,69,2733,5027.128919238914,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,70,2950,5463.564459619457,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,71,3167,5898.782229809729,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,72,3382,6331.3911149048645,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,73,3596,6761.695557452433,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,74,3810,7190.847778726216,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,French Guiana,75,4022,7617.423889363108,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,38,84,84.0,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,39,301,345.24,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,40,518,699.8263999999999,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,41,733,1101.5752373333332,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,42,947,1527.1629583288886,4.0,1.0
